,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,52,65,88,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
1,Low Temp,40,47,29,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
2,Day Average Temp,46,56,-,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
3,Precipitation,0,0.1,1.47,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
4,Month to Date,5.07,1.1,-,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
5,Year to Date,33.19,30.96,-,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
6,Heating Degree Days,19,10,-,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
7,HDD Month to Date,30,89,-,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
8,HDD Since July 1,77,171,-,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
9,Cooling Degree Days,0,1,-,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
10,CDD Month to Date,38,11,-,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
11,CDD Year to Date,1408,1040,-,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
12,Growing Degree Days,0,-,-,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
13,Dew Point,34,-,-,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
14,High,42,-,-,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
15,Low,30,-,-,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
16,Average,34,-,-,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
17,Max Wind Speed,25,-,-,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
18,Visibility,10,-,-,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
19,Sea Level Pressure,30.06,-,-,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
20,Actual Time,11h 18m,6:59 AM,6:17 PM,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
21,Civil Twilight,,6:31 AM,6:45 PM,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
22,Nautical Twilight,,5:59 AM,7:17 PM,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
23,Astronomical Twilight,,5:27 AM,7:49 PM,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
24,Moon: waxing crescent,,9:32 AM,8:10 PM,,41.72,-87.67,Beverly Hills,KILCHICA509,10-11-2018
